id,order_id,invoice_number,issued_at,due_at,paid_at,total_amount,status
900985,943,INV-00900985,2023-07-02 18:18:59,2023-08-01 18:18:59,2023-07-14 18:18:59,4449.23,paid
900986,512,INV-00900986,2023-09-03 14:40:14,2023-10-03 14:40:14,,2856.73,issued
900987,1166,INV-00900987,2023-09-11 21:11:22,2023-10-11 21:11:22,2023-09-27 21:11:22,872.78,paid
900988,1692,INV-00900988,2023-01-12 03:01:13,2023-02-11 03:01:13,,2980.2,issued
900989,616,INV-00900989,2023-12-12 03:01:06,2024-01-11 03:01:06,2024-01-06 03:01:06,289.05,paid
900990,1579,INV-00900990,2023-07-13 11:19:57,2023-08-12 11:19:57,,2088.44,overdue
900991,1778,INV-00900991,2023-10-31 15:44:44,2023-11-30 15:44:44,2023-11-20 15:44:44,4643.98,paid
900992,1299,INV-00900992,2023-02-11 10:04:27,2023-03-13 10:04:27,2023-02-28 10:04:27,215.5,paid
900993,1106,INV-00900993,2023-03-17 18:33:15,2023-04-16 18:33:15,2023-04-09 18:33:15,1111.78,paid
900994,104,INV-00900994,2023-01-21 09:41:45,2023-02-20 09:41:45,,1118.21,issued
900995,594,INV-00900995,2023-06-13 18:36:40,2023-07-13 18:36:40,2023-06-16 18:36:40,2384.51,paid
900996,1527,INV-00900996,2023-12-06 04:02:33,2024-01-05 04:02:33,2023-12-09 04:02:33,1998.65,paid
900997,890,INV-00900997,2023-01-08 19:15:12,2023-02-07 19:15:12,,2800.89,overdue
900998,1000,INV-00900998,2023-06-12 00:15:09,2023-07-12 00:15:09,2023-06-30 00:15:09,3083.82,paid
900999,1507,INV-00900999,2023-04-07 15:02:05,2023-05-07 15:02:05,2023-04-16 15:02:05,3886.09,paid
901000,663,INV-00901000,2023-01-15 03:01:41,2023-02-14 03:01:41,2023-02-06 03:01:41,2073.77,paid
